parent_code,kind,code,name,population,court
RE_CATA,municipality,ES43111,La Pobla de Montornès,2839,N
RE_CATA,municipality,ES43112,Poboleda,313,N
RE_CATA,municipality,ES43113,El Pont d'Armentera,505,N
RE_CATA,municipality,ES43114,Porrera,439,N
RE_CATA,municipality,ES43115,Pradell de la Teixeta,152,N
RE_CATA,municipality,ES43116,Prades,589,N
RE_CATA,municipality,ES43117,Prat de Comte,183,N
RE_CATA,municipality,ES43118,Pratdip,738,N
RE_CATA,municipality,ES43119,Puigpelat,1149,N
RE_CATA,municipality,ES43120,Querol,507,N
RE_CATA,municipality,ES43121,Rasquera,781,N
RE_CATA,municipality,ES43122,Renau,157,N
RE_CATA,municipality,ES43123,Reus,104373,S
RE_CATA,municipality,ES43124,La Riba,585,N
RE_CATA,municipality,ES43125,Riba-roja d'Ebre,1126,N
RE_CATA,municipality,ES43126,La Riera de Gaià,1744,N
RE_CATA,municipality,ES43127,Riudecanyes,1124,N
RE_CATA,municipality,ES43128,Riudecols,1180,N
RE_CATA,municipality,ES43129,Riudoms,6594,N
RE_CATA,municipality,ES43130,Rocafort de Queralt,225,N
RE_CATA,municipality,ES43131,Roda de Barà,6567,N
RE_CATA,municipality,ES43132,Rodonyà,490,N
RE_CATA,municipality,ES43133,Roquetes,7973,N
RE_CATA,municipality,ES43134,El Rourell,366,N
RE_CATA,municipality,ES43135,Salomó,557,N
RE_CATA,municipality,ES43136,Sant Carles de la Ràpita,14789,N
RE_CATA,municipality,ES43137,Sant Jaume dels Domenys,2622,N
RE_CATA,municipality,ES43138,Santa Bàrbara,3707,N
RE_CATA,municipality,ES43139,Santa Coloma de Queralt,2673,N
RE_CATA,municipality,ES43140,Santa Oliva,3320,N
RE_CATA,municipality,ES43141,Pontils,117,N
RE_CATA,municipality,ES43142,Sarral,1548,N
RE_CATA,municipality,ES43143,Savallà del Comtat,58,N
RE_CATA,municipality,ES43144,La Secuita,1687,N
RE_CATA,municipality,ES43145,La Selva del Camp,5652,N
RE_CATA,municipality,ES43146,Senan,48,N
RE_CATA,municipality,ES43147,Solivella,633,N
RE_CATA,municipality,ES43148,Tarragona,134515,S
RE_CATA,municipality,ES43149,Tivenys,899,N
RE_CATA,municipality,ES43150,Tivissa,1602,N
RE_CATA,municipality,ES43151,La Torre de Fontaubella,138,N
RE_CATA,municipality,ES43152,La Torre de l'Espanyol,611,N
RE_CATA,municipality,ES43153,Torredembarra,16184,N
RE_CATA,municipality,ES43154,Torroja del Priorat,149,N
RE_CATA,municipality,ES43155,Tortosa,33372,S
RE_CATA,municipality,ES43156,Ulldecona,6300,N
RE_CATA,municipality,ES43157,Ulldemolins,396,N
RE_CATA,municipality,ES43158,Vallclara,98,N
RE_CATA,municipality,ES43159,Vallfogona de Riucorb,91,N
RE_CATA,municipality,ES43160,Vallmoll,1756,N
RE_CATA,municipality,ES43161,Valls,24359,S
RE_CATA,municipality,ES43162,Vandellòs i l'Hospitalet de l'Infant,6482,N
RE_CATA,municipality,ES43163,El Vendrell,37606,S
RE_CATA,municipality,ES43164,Vespella de Gaià,410,N
RE_CATA,municipality,ES43165,Vilabella,736,N
RE_CATA,municipality,ES43166,Vilallonga del Camp,2389,N
RE_CATA,municipality,ES43167,Vilanova d'Escornalbou,545,N
RE_CATA,municipality,ES43168,Vilanova de Prades,112,N
RE_CATA,municipality,ES43169,Vilaplana,574,N
RE_CATA,municipality,ES43170,Vila-rodona,1255,N
RE_CATA,municipality,ES43171,Vila-seca,22187,N
RE_CATA,municipality,ES43172,Vilaverd,452,N
RE_CATA,municipality,ES43173,La Vilella Alta,135,N
RE_CATA,municipality,ES43174,La Vilella Baixa,202,N
RE_CATA,municipality,ES43175,Vilalba dels Arcs,625,N
RE_CATA,municipality,ES43176,Vimbodí i Poblet,892,N
RE_CATA,municipality,ES43177,Vinebre,428,N
RE_CATA,municipality,ES43178,Vinyols i els Arcs,2056,N
RE_CATA,municipality,ES43901,Deltebre,11482,N
RE_CATA,municipality,ES43902,Sant Jaume d'Enveja,3503,N
RE_CATA,municipality,ES43903,Camarles,3224,N
RE_CATA,municipality,ES43904,L'Aldea,4160,N
RE_CATA,municipality,ES43905,Salou,27476,N
RE_CATA,municipality,ES43906,L'Ampolla,3205,N
RE_CATA,municipality,ES43907,La Canonja,5893,N
AC00002,municipality,ES44001,Ababuj,73,N
AC00002,municipality,ES44002,Abejuela,48,N
AC00002,municipality,ES44003,Aguatón,18,N
AC00002,municipality,ES44004,Aguaviva,514,N
AC00002,municipality,ES44005,Aguilar del Alfambra,63,N
AC00002,municipality,ES44006,Alacón,252,N
AC00002,municipality,ES44007,Alba,170,N
AC00002,municipality,ES44008,Albalate del Arzobispo,1980,N
AC00002,municipality,ES44009,Albarracín,1025,N
AC00002,municipality,ES44010,Albentosa,276,N
AC00002,municipality,ES44011,Alcaine,59,N
AC00002,municipality,ES44012,Alcalá de la Selva,343,N
AC00002,municipality,ES44013,Alcañiz,15947,S
AC00002,municipality,ES44014,Alcorisa,3266,N
AC00002,municipality,ES44016,Alfambra,508,N
AC00002,municipality,ES44017,Aliaga,341,N
AC00002,municipality,ES44018,Almohaja,16,N
AC00002,municipality,ES44019,Alobras,64,N
AC00002,municipality,ES44020,Alpeñés,22,N
AC00002,municipality,ES44021,Allepuz,125,N
AC00002,municipality,ES44022,Alloza,558,N
AC00002,municipality,ES44023,Allueva,26,N
AC00002,municipality,ES44024,Anadón,28,N
AC00002,municipality,ES44025,Andorra,7472,N
AC00002,municipality,ES44026,Arcos de las Salinas,119,N
AC00002,municipality,ES44027,Arens de Lledó,211,N
AC00002,municipality,ES44028,Argente,195,N
AC00002,municipality,ES44029,Ariño,724,N
AC00002,municipality,ES44031,Azaila,90,N
AC00002,municipality,ES44032,Bádenas,19,N
AC00002,municipality,ES44033,Báguena,287,N
AC00002,municipality,ES44034,Bañón,144,N
AC00002,municipality,ES44035,Barrachina,112,N
AC00002,municipality,ES44036,Bea,31,N
AC00002,municipality,ES44037,Beceite,541,N
AC00002,municipality,ES44038,Belmonte de San José,113,N
AC00002,municipality,ES44039,Bello,224,N
AC00002,municipality,ES44040,Berge,235,N
AC00002,municipality,ES44041,Bezas,70,N
AC00002,municipality,ES44042,Blancas,126,N
AC00002,municipality,ES44043,Blesa,94,N
AC00002,municipality,ES44044,Bordón,100,N
AC00002,municipality,ES44045,Bronchales,432,N
AC00002,municipality,ES44046,Bueña,50,N
AC00002,municipality,ES44047,Burbáguena,249,N
AC00002,municipality,ES44048,Cabra de Mora,54,N
AC00002,municipality,ES44049,Calaceite,994,N
AC00002,municipality,ES44050,Calamocha,4339,S
AC00002,municipality,ES44051,Calanda,3748,N
AC00002,municipality,ES44052,Calomarde,75,N
AC00002,municipality,ES44053,Camañas,134,N
AC00002,municipality,ES44054,Camarena de la Sierra,105,N
AC00002,municipality,ES44055,Camarillas,100,N
AC00002,municipality,ES44056,Caminreal,620,N
AC00002,municipality,ES44059,Cantavieja,709,N
AC00002,municipality,ES44060,Cañada de Benatanduz,36,N
AC00002,municipality,ES44061,La Cañada de Verich,89,N
AC00002,municipality,ES44062,Cañada Vellida,31,N
AC00002,municipality,ES44063,Cañizar del Olivar,100,N
AC00002,municipality,ES44064,Cascante del Río,67,N
AC00002,municipality,ES44065,Castejón de Tornos,60,N
AC00002,municipality,ES44066,Castel de Cabra,96,N
AC00002,municipality,ES44067,Castelnou,141,N
AC00002,municipality,ES44068,Castelserás,815,N
AC00002,municipality,ES44070,El Castellar,58,N
AC00002,municipality,ES44071,Castellote,681,N
AC00002,municipality,ES44074,Cedrillas,664,N
AC00002,municipality,ES44075,Celadas,388,N
AC00002,municipality,ES44076,Cella,2574,N
AC00002,municipality,ES44077,La Cerollera,93,N
AC00002,municipality,ES44080,La Codoñera,336,N
AC00002,municipality,ES44082,Corbalán,107,N
AC00002,municipality,ES44084,Cortes de Aragón,61,N
AC00002,municipality,ES44085,Cosa,50,N
AC00002,municipality,ES44086,Cretas,567,N
AC00002,municipality,ES44087,Crivillén,62,N
AC00002,municipality,ES44088,La Cuba,43,N
AC00002,municipality,ES44089,Cubla,58,N
AC00002,municipality,ES44090,Cucalón,78,N
AC00002,municipality,ES44092,El Cuervo,78,N
AC00002,municipality,ES44093,Cuevas de Almudén,126,N
AC00002,municipality,ES44094,Cuevas Labradas,132,N
AC00002,municipality,ES44096,Ejulve,175,N
AC00002,municipality,ES44097,Escorihuela,136,N
AC00002,municipality,ES44099,Escucha,852,N
AC00002,municipality,ES44100,Estercuel,203,N
AC00002,municipality,ES44101,Ferreruela de Huerva,56,N
AC00002,municipality,ES44102,Fonfría (Teruel),27,N
AC00002,municipality,ES44103,Formiche Alto,141,N
AC00002,municipality,ES44105,Fórnoles,80,N
AC00002,municipality,ES44106,Fortanete,205,N
AC00002,municipality,ES44107,Foz-Calanda,245,N
AC00002,municipality,ES44108,La Fresneda,438,N
AC00002,municipality,ES44109,Frías de Albarracín,115,N
AC00002,municipality,ES44110,Fuenferrada,37,N
AC00002,municipality,ES44111,Fuentes Calientes,92,N
AC00002,municipality,ES44112,Fuentes Claras,461,N
AC00002,municipality,ES44113,Fuentes de Rubielos,118,N
AC00002,municipality,ES44114,Fuentespalda,284,N
AC00002,municipality,ES44115,Galve,162,N
AC00002,municipality,ES44116,Gargallo,93,N
AC00002,municipality,ES44117,Gea de Albarracín,360,N
AC00002,municipality,ES44118,La Ginebrosa,194,N
AC00002,municipality,ES44119,Griegos,136,N
AC00002,municipality,ES44120,Guadalaviar,241,N
AC00002,municipality,ES44121,Gúdar,76,N
AC00002,municipality,ES44122,Híjar,1721,N
AC00002,municipality,ES44123,Hinojosa de Jarque,111,N
AC00002,municipality,ES44124,La Hoz de la Vieja,83,N
AC00002,municipality,ES44125,Huesa del Común,73,N
AC00002,municipality,ES44126,La Iglesuela del Cid,410,N
AC00002,municipality,ES44127,Jabaloyas,63,N
AC00002,municipality,ES44128,Jarque de la Val,66,N
AC00002,municipality,ES44129,Jatiel,37,N
AC00002,municipality,ES44130,Jorcas,30,N
AC00002,municipality,ES44131,Josa,34,N
AC00002,municipality,ES44132,Lagueruela,73,N
AC00002,municipality,ES44133,Lanzuela,22,N
AC00002,municipality,ES44135,Libros,102,N
AC00002,municipality,ES44136,Lidón,57,N
AC00002,municipality,ES44137,Linares de Mora,234,N
AC00002,municipality,ES44138,Loscos,122,N
AC00002,municipality,ES44141,Lledó,159,N
AC00002,municipality,ES44142,Maicas,28,N
AC00002,municipality,ES44143,Manzanera,531,N
AC00002,municipality,ES44144,Martín del Río,401,N
AC00002,municipality,ES44145,Mas de las Matas,1262,N
AC00002,municipality,ES44146,La Mata de los Olmos,257,N
AC00002,municipality,ES44147,Mazaleón,522,N
AC00002,municipality,ES44148,Mezquita de Jarque,96,N
AC00002,municipality,ES44149,Mirambel,116,N
AC00002,municipality,ES44150,Miravete de la Sierra,31,N
AC00002,municipality,ES44151,Molinos,239,N
AC00002,municipality,ES44152,Monforte de Moyuela,67,N
AC00002,municipality,ES44153,Monreal del Campo,2434,N
AC00002,municipality,ES44154,Monroyo,340,N
AC00002,municipality,ES44155,Montalbán,1233,N
AC00002,municipality,ES44156,Monteagudo del Castillo,54,N
AC00002,municipality,ES44157,Monterde de Albarracín,64,N
AC00002,municipality,ES44158,Mora de Rubielos,1548,N
AC00002,municipality,ES44159,Moscardón,54,N
AC00002,municipality,ES44160,Mosqueruela,537,N
AC00002,municipality,ES44161,Muniesa,583,N
AC00002,municipality,ES44163,Noguera de Albarracín,140,N
AC00002,municipality,ES44164,Nogueras,22,N
AC00002,municipality,ES44165,Nogueruelas,217,N
AC00002,municipality,ES44167,Obón,44,N
AC00002,municipality,ES44168,Odón,206,N
AC00002,municipality,ES44169,Ojos Negros,360,N
AC00002,municipality,ES44171,Olba,228,N
AC00002,municipality,ES44172,Oliete,351,N
AC00002,municipality,ES44173,Los Olmos,120,N
AC00002,municipality,ES44174,Orihuela del Tremedal,463,N
AC00002,municipality,ES44175,Orrios,125,N
AC00002,municipality,ES44176,Palomar de Arroyos,168,N
AC00002,municipality,ES44177,Pancrudo,113,N
AC00002,municipality,ES44178,Las Parras de Castellote,55,N
AC00002,municipality,ES44179,Peñarroya de Tastavins,439,N
AC00002,municipality,ES44180,Peracense,77,N
AC00002,municipality,ES44181,Peralejos,79,N
AC00002,municipality,ES44182,Perales del Alfambra,229,N
AC00002,municipality,ES44183,Pitarque,73,N
AC00002,municipality,ES44184,Plou,43,N
AC00002,municipality,ES44185,El Pobo,110,N
AC00002,municipality,ES44187,La Portellada,235,N
AC00002,municipality,ES44189,Pozondón,50,N
AC00002,municipality,ES44190,Pozuel del Campo,65,N
AC00002,municipality,ES44191,La Puebla de Híjar,897,N
AC00002,municipality,ES44192,La Puebla de Valverde,457,N
AC00002,municipality,ES44193,Puertomingalvo,109,N
AC00002,municipality,ES44194,Ráfales,138,N
AC00002,municipality,ES44195,Rillo,88,N
AC00002,municipality,ES44196,Riodeva,142,N
AC00002,municipality,ES44197,Ródenas,63,N
AC00002,municipality,ES44198,Royuela,204,N
AC00002,municipality,ES44199,Rubiales,52,N
AC00002,municipality,ES44200,Rubielos de la Cérida,39,N
AC00002,municipality,ES44201,Rubielos de Mora,621,N
AC00002,municipality,ES44203,Salcedillo,14,N
AC00002,municipality,ES44204,Saldón,27,N
AC00002,municipality,ES44205,Samper de Calanda,755,N
AC00002,municipality,ES44206,San Agustín,119,N
AC00002,municipality,ES44207,San Martín del Río,137,N
AC00002,municipality,ES44208,Santa Cruz de Nogueras,29,N
AC00002,municipality,ES44209,Santa Eulalia,1061,N
AC00002,municipality,ES44210,Sarrión,1128,N
AC00002,municipality,ES44211,Segura de los Baños,38,N
AC00002,municipality,ES44212,Seno,43,N
AC00002,municipality,ES44213,Singra,75,N
AC00002,municipality,ES44215,Terriente,183,N
AC00002,municipality,ES44216,Teruel,35890,S
AC00002,municipality,ES44217,Toril y Masegoso,32,N
AC00002,municipality,ES44218,Tormón,30,N
AC00002,municipality,ES44219,Tornos,206,N
AC00002,municipality,ES44220,Torralba de los Sisones,155,N
AC00002,municipality,ES44221,Torrecilla de Alcañiz,433,N
AC00002,municipality,ES44222,Torrecilla del Rebollar,124,N
AC00002,municipality,ES44223,Torre de Arcas,90,N
AC00002,municipality,ES44224,Torre de las Arcas,28,N
AC00002,municipality,ES44225,Torre del Compte,120,N
AC00002,municipality,ES44226,Torrelacárcel,151,N
AC00002,municipality,ES44227,Torre los Negros,84,N
AC00002,municipality,ES44228,Torremocha de Jiloca,109,N
AC00002,municipality,ES44229,Torres de Albarracín,180,N
AC00002,municipality,ES44230,Torrevelilla,186,N
AC00002,municipality,ES44231,Torrijas,41,N
AC00002,municipality,ES44232,Torrijo del Campo,455,N
AC00002,municipality,ES44234,Tramacastiel,72,N
AC00002,municipality,ES44235,Tramacastilla,103,N
AC00002,municipality,ES44236,Tronchón,67,N
AC00002,municipality,ES44237,Urrea de Gaén,435,N
AC00002,municipality,ES44238,Utrillas,2978,N
AC00002,municipality,ES44239,Valacloche,22,N
AC00002,municipality,ES44240,Valbona,167,N
AC00002,municipality,ES44241,Valdealgorfa,612,N
AC00002,municipality,ES44243,Valdecuenca,34,N
AC00002,municipality,ES44244,Valdelinares,88,N
AC00002,municipality,ES44245,Valdeltormo,283,N
AC00002,municipality,ES44246,Valderrobres,2425,N
AC00002,municipality,ES44247,Valjunquera,330,N
AC00002,municipality,ES44249,El Vallecillo,47,N
AC00002,municipality,ES44250,Veguillas de la Sierra,19,N
AC00002,municipality,ES44251,Villafranca del Campo,298,N
AC00002,municipality,ES44252,Villahermosa del Campo,89,N
AC00002,municipality,ES44256,Villanueva del Rebollar de la Sierra,39,N
AC00002,municipality,ES44257,Villar del Cobo,164,N
AC00002,municipality,ES44258,Villar del Salz,55,N
AC00002,municipality,ES44260,Villarluengo,170,N
AC00002,municipality,ES44261,Villarquemado,863,N
AC00002,municipality,ES44262,Villarroya de los Pinares,172,N
AC00002,municipality,ES44263,Villastar,505,N
AC00002,municipality,ES44264,Villel,329,N
AC00002,municipality,ES44265,Vinaceite,251,N
AC00002,municipality,ES44266,Visiedo,119,N
AC00002,municipality,ES44267,Vivel del Río Martín,73,N
AC00002,municipality,ES44268,La Zoma,33,N
AC00008,municipality,ES45001,Ajofrín,2264,N
AC00008,municipality,ES45002,Alameda de la Sagra,3623,N
AC00008,municipality,ES45003,Albarreal de Tajo,683,N
AC00008,municipality,ES45004,Alcabón,686,N
AC00008,municipality,ES45005,Alcañizo,274,N
AC00008,municipality,ES45006,Alcaudete de la Jara,1648,N
AC00008,municipality,ES45007,Alcolea de Tajo,810,N
AC00008,municipality,ES45008,Aldea en Cabo,163,N
AC00008,municipality,ES45009,Aldeanueva de Barbarroya,520,N
AC00008,municipality,ES45010,Aldeanueva de San Bartolomé,427,N
AC00008,municipality,ES45011,Almendral de la Cañada,313,N
AC00008,municipality,ES45012,Almonacid de Toledo,790,N
AC00008,municipality,ES45013,Almorox,2105,N
AC00008,municipality,ES45014,Añover de Tajo,5154,N
AC00008,municipality,ES45015,Arcicóllar,883,N
AC00008,municipality,ES45016,Argés,6418,N
AC00008,municipality,ES45017,Azután,288,N
AC00008,municipality,ES45018,Barcience,872,N
AC00008,municipality,ES45019,Bargas,10332,N
AC00008,municipality,ES45020,Belvís de la Jara,1522,N
AC00008,municipality,ES45021,Borox,3825,N
AC00008,municipality,ES45022,Buenaventura,424,N
AC00008,municipality,ES45023,Burguillos de Toledo,3172,N
AC00008,municipality,ES45024,Burujón,1319,N
AC00008,municipality,ES45025,Cabañas de la Sagra,1799,N
AC00008,municipality,ES45026,Cabañas de Yepes,257,N
AC00008,municipality,ES45027,Cabezamesada,346,N
AC00008,municipality,ES45028,Calera y Chozas,4646,N
AC00008,municipality,ES45029,Caleruela,208,N
AC00008,municipality,ES45030,Calzada de Oropesa,529,N
AC00008,municipality,ES45031,Camarena,3960,N
AC00008,municipality,ES45032,Camarenilla,565,N
AC00008,municipality,ES45033,El Campillo de la Jara,344,N
AC00008,municipality,ES45034,Camuñas,1726,N
AC00008,municipality,ES45035,Cardiel de los Montes,355,N
AC00008,municipality,ES45036,Carmena,743,N
AC00008,municipality,ES45037,El Carpio de Tajo,1838,N
AC00008,municipality,ES45038,Carranque,4846,N
AC00008,municipality,ES45039,Carriches,262,N
AC00008,municipality,ES45040,El Casar de Escalona,1725,N
AC00008,municipality,ES45041,Casarrubios del Monte,5681,N
AC00008,municipality,ES45042,Casasbuenas,201,N
AC00008,municipality,ES45043,Castillo de Bayuela,938,N
AC00008,municipality,ES45045,Cazalegas,1750,N
AC00008,municipality,ES45046,Cebolla,3235,N
AC00008,municipality,ES45047,Cedillo del Condado,3762,N
AC00008,municipality,ES45048,Los Cerralbos,421,N
AC00008,municipality,ES45049,Cervera de los Montes,517,N
AC00008,municipality,ES45050,Ciruelos,551,N
AC00008,municipality,ES45051,Cobeja,2255,N
AC00008,municipality,ES45052,Cobisa,4310,N
AC00008,municipality,ES45053,Consuegra,9998,N
AC00008,municipality,ES45054,Corral de Almaguer,5352,N
AC00008,municipality,ES45055,Cuerva,1291,N
AC00008,municipality,ES45056,Chozas de Canales,3966,N
AC00008,municipality,ES45057,Chueca,257,N
AC00008,municipality,ES45058,Domingo Pérez,372,N
AC00008,municipality,ES45059,Dosbarrios,2223,N
AC00008,municipality,ES45060,Erustes,193,N
AC00008,municipality,ES45061,Escalona,3241,N
AC00008,municipality,ES45062,Escalonilla,1427,N
AC00008,municipality,ES45063,Espinoso del Rey,436,N
AC00008,municipality,ES45064,Esquivias,5549,N
AC00008,municipality,ES45065,La Estrella,225,N
AC00008,municipality,ES45066,Fuensalida,11370,N
AC00008,municipality,ES45067,Gálvez,3016,N
AC00008,municipality,ES45068,Garciotum,206,N
AC00008,municipality,ES45069,Gerindote,2300,N
AC00008,municipality,ES45070,Guadamur,1792,N
AC00008,municipality,ES45071,La Guardia,2246,N
AC00008,municipality,ES45072,Las Herencias,785,N
AC00008,municipality,ES45073,Herreruela de Oropesa,333,N
AC00008,municipality,ES45074,Hinojosa de San Vicente,383,N
AC00008,municipality,ES45075,Hontanar,141,N
AC00008,municipality,ES45076,Hormigos,709,N
AC00008,municipality,ES45077,Huecas,710,N
AC00008,municipality,ES45078,Huerta de Valdecarábanos,1649,N
AC00008,municipality,ES45079,La Iglesuela,411,N
AC00008,municipality,ES45080,Illán de Vacas,3,N
AC00008,municipality,ES45081,Illescas,28894,S
AC00008,municipality,ES45082,Lagartera,1369,N
AC00008,municipality,ES45083,Layos,754,N
AC00008,municipality,ES45084,Lillo,2577,N
AC00008,municipality,ES45085,Lominchar,2387,N
AC00008,municipality,ES45086,Lucillos,589,N
AC00008,municipality,ES45087,Madridejos,10453,N
AC00008,municipality,ES45088,Magán,3544,N
AC00008,municipality,ES45089,Malpica de Tajo,1705,N
AC00008,municipality,ES45090,Manzaneque,383,N
AC00008,municipality,ES45091,Maqueda,438,N
AC00008,municipality,ES45092,Marjaliza,247,N
AC00008,municipality,ES45093,Marrupe,159,N
AC00008,municipality,ES45094,Mascaraque,442,N
